URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.363,20230404000000,retired,"1.2.250.1.213.1.1.5.363",JDV_Pancreas_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS,JDV_Pancreas_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS,"JDV_Pancreas_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.364,20230404000000,retired,"1.2.250.1.213.1.1.5.364",JDV_Peau_melanome_Grade_histologique_Clark_CISIS,JDV_Peau_melanome_Grade_histologique_Clark_CISIS,"JDV_Peau_melanome_Grade_histologique_Clark_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.365,20230404000000,retired,"1.2.250.1.213.1.1.5.365",JDV_Peau_melanome_Localisation_tumeur_CISIS,JDV_Peau_melanome_Localisation_tumeur_CISIS,"JDV_Peau_melanome_Localisation_tumeur_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.366,20230404000000,retired,"1.2.250.1.213.1.1.5.366",JDV_Peau_melanome_Localisation_limites_resection_CISIS,JDV_Peau_melanome_Localisation_limites_resection_CISIS,"JDV_Peau_melanome_Localisation_limites_resection_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.367,20230404000000,retired,"1.2.250.1.213.1.1.5.367",JDV_Peau_melanome_Observation_anatomie_pathologique_CISIS,JDV_Peau_melanome_Observation_anatomie_pathologique_CISIS,"JDV_Peau_melanome_Observation_anatomie_pathologique_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.368,20230404000000,retired,"1.2.250.1.213.1.1.5.368",JDV_Peau_melanome_Organe_region_prelevement_CISIS,JDV_Peau_melanome_Organe_region_prelevement_CISIS,"JDV_Peau_melanome_Organe_region_prelevement_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.369,20230404000000,retired,"1.2.250.1.213.1.1.5.369",JDV_Peau_melanome_pN_CISIS,JDV_Peau_melanome_pN_CISIS,"JDV_Peau_melanome_pN_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.37,20241230000000,retired,"1.2.250.1.213.1.1.5.37",JDV_ProblemePPSPAERPA_CISIS,JDV_ProblemePPSPAERPA_CISIS,"JDV_ProblemePPSPAERPA_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.370,20230404000000,retired,"1.2.250.1.213.1.1.5.370",JDV_Peau_melanome_Procedure_prelevement_CISIS,JDV_Peau_melanome_Procedure_prelevement_CISIS,"JDV_Peau_melanome_Procedure_prelevement_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.371,20230404000000,retired,"1.2.250.1.213.1.1.5.371",JDV_Peau_melanome_pT_CISIS,JDV_Peau_melanome_pT_CISIS,"JDV_Peau_melanome_pT_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.372,20230404000000,retired,"1.2.250.1.213.1.1.5.372",JDV_Peau_melanome_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS,JDV_Peau_melanome_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS,"JDV_Peau_melanome_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.373,20230404000000,retired,"1.2.250.1.213.1.1.5.373",JDV_Pharynx_Extension_microscopique_macroscopique_tumeur_CISIS,JDV_Pharynx_Extension_microscopique_macroscopique_tumeur_CISIS,"JDV_Pharynx_Extension_microscopique_macroscopique_tumeur_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.374,20230404000000,retired,"1.2.250.1.213.1.1.5.374",JDV_Pharynx_Localisation_tumeur_CISIS,JDV_Pharynx_Localisation_tumeur_CISIS,"JDV_Pharynx_Localisation_tumeur_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.375,20230404000000,retired,"1.2.250.1.213.1.1.5.375",JDV_Pharynx_Localisation_ganglions_CISIS,JDV_Pharynx_Localisation_ganglions_CISIS,"JDV_Pharynx_Localisation_ganglions_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.376,20230404000000,retired,"1.2.250.1.213.1.1.5.376",JDV_Pharynx_Observation_anatomie_pathologique_CISIS,JDV_Pharynx_Observation_anatomie_pathologique_CISIS,"JDV_Pharynx_Observation_anatomie_pathologique_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.377,20230404000000,retired,"1.2.250.1.213.1.1.5.377",JDV_Pharynx_Organe_region_prelevement_CISIS,JDV_Pharynx_Organe_region_prelevement_CISIS,"JDV_Pharynx_Organe_region_prelevement_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.378,20230404000000,retired,"1.2.250.1.213.1.1.5.378",JDV_Pharynx_pN_carcinome_hypoPharynx_CISIS,JDV_Pharynx_pN_carcinome_hypoPharynx_CISIS,"JDV_Pharynx_pN_carcinome_hypoPharynx_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.379,20230404000000,retired,"1.2.250.1.213.1.1.5.379",JDV_Pharynx_pN_carcinome_nasoPharynx_CISIS,JDV_Pharynx_pN_carcinome_nasoPharynx_CISIS,"JDV_Pharynx_pN_carcinome_nasoPharynx_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.38,20230202000000,active,"1.2.250.1.213.1.1.5.38",JDV_PatientAdressePar_CISIS,JDV_PatientAdressePar_CISIS,"JDV_PatientAdressePar_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.380,20230404000000,retired,"1.2.250.1.213.1.1.5.380",JDV_Pharynx_pN_melanome_muqueux_malin_CISIS,JDV_Pharynx_pN_melanome_muqueux_malin_CISIS,"JDV_Pharynx_pN_melanome_muqueux_malin_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.381,20230404000000,retired,"1.2.250.1.213.1.1.5.381",JDV_Pharynx_Procedure_prelevement_CISIS,JDV_Pharynx_Procedure_prelevement_CISIS,"JDV_Pharynx_Procedure_prelevement_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.382,20230404000000,retired,"1.2.250.1.213.1.1.5.382",JDV_Pharynx_pT_carcinome_hypoPharynx_CISIS,JDV_Pharynx_pT_carcinome_hypoPharynx_CISIS,"JDV_Pharynx_pT_carcinome_hypoPharynx_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.383,20230404000000,retired,"1.2.250.1.213.1.1.5.383",JDV_Pharynx_pT_carcinome_nasoPharynx_CISIS,JDV_Pharynx_pT_carcinome_nasoPharynx_CISIS,"JDV_Pharynx_pT_carcinome_nasoPharynx_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.384,20230404000000,retired,"1.2.250.1.213.1.1.5.384",JDV_Pharynx_pT_melanome_muqueux_malin_CISIS,JDV_Pharynx_pT_melanome_muqueux_malin_CISIS,"JDV_Pharynx_pT_melanome_muqueux_malin_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.385,20230404000000,retired,"1.2.250.1.213.1.1.5.385",JDV_Pharynx_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS,JDV_Pharynx_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS,"JDV_Pharynx_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.386,20230404000000,retired,"1.2.250.1.213.1.1.5.386",JDV_Poumon_Extension_microscopique_macroscopique_tumeur_CISIS,JDV_Poumon_Extension_microscopique_macroscopique_tumeur_CISIS,"JDV_Poumon_Extension_microscopique_macroscopique_tumeur_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.387,20230404000000,retired,"1.2.250.1.213.1.1.5.387",JDV_Poumon_Localisation_ganglions_CISIS,JDV_Poumon_Localisation_ganglions_CISIS,"JDV_Poumon_Localisation_ganglions_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.388,20230404000000,retired,"1.2.250.1.213.1.1.5.388",JDV_Poumon_Localisation_limites_resection_CISIS,JDV_Poumon_Localisation_limites_resection_CISIS,"JDV_Poumon_Localisation_limites_resection_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.389,20230404000000,retired,"1.2.250.1.213.1.1.5.389",JDV_Poumon_Observation_anatomie_pathologique_CISIS,JDV_Poumon_Observation_anatomie_pathologique_CISIS,"JDV_Poumon_Observation_anatomie_pathologique_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.39,20100101000000,active,"1.2.250.1.213.1.1.5.39",JDV_TypeHisto_EtatTumoral_CISIS,JDV_TypeHisto_EtatTumoral_CISIS,"JDV_TypeHisto_EtatTumoral_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.390,20230404000000,retired,"1.2.250.1.213.1.1.5.390",JDV_Poumon_Organe_region_prelevement_CISIS,JDV_Poumon_Organe_region_prelevement_CISIS,"JDV_Poumon_Organe_region_prelevement_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.391,20230404000000,retired,"1.2.250.1.213.1.1.5.391",JDV_Poumon_pN_CISIS,JDV_Poumon_pN_CISIS,"JDV_Poumon_pN_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.392,20230404000000,retired,"1.2.250.1.213.1.1.5.392",JDV_Poumon_Procedure_prelevement_CISIS,JDV_Poumon_Procedure_prelevement_CISIS,"JDV_Poumon_Procedure_prelevement_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.393,20230404000000,retired,"1.2.250.1.213.1.1.5.393",JDV_Poumon_pT_CISIS,JDV_Poumon_pT_CISIS,"JDV_Poumon_pT_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.394,20230404000000,retired,"1.2.250.1.213.1.1.5.394",JDV_Poumon_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS,JDV_Poumon_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS,"JDV_Poumon_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.395,20230404000000,retired,"1.2.250.1.213.1.1.5.395",JDV_Prostate_Extension_microscopique_macroscopique_tumeur_CISIS,JDV_Prostate_Extension_microscopique_macroscopique_tumeur_CISIS,"JDV_Prostate_Extension_microscopique_macroscopique_tumeur_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.396,20230404000000,retired,"1.2.250.1.213.1.1.5.396",JDV_Prostate_Grade_histologique_Gleason_3e_composante_CISIS,JDV_Prostate_Grade_histologique_Gleason_3e_composante_CISIS,"JDV_Prostate_Grade_histologique_Gleason_3e_composante_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.397,20230404000000,retired,"1.2.250.1.213.1.1.5.397",JDV_Prostate_Grade_histologique_Gleason_Composante_plus_pejorative_CISIS,JDV_Prostate_Grade_histologique_Gleason_Composante_plus_pejorative_CISIS,"JDV_Prostate_Grade_histologique_Gleason_Composante_plus_pejorative_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.398,20230404000000,retired,"1.2.250.1.213.1.1.5.398",JDV_Prostate_Grade_histologique_Gleason_Composante_predominante_CISIS,JDV_Prostate_Grade_histologique_Gleason_Composante_predominante_CISIS,"JDV_Prostate_Grade_histologique_Gleason_Composante_predominante_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.399,20230404000000,retired,"1.2.250.1.213.1.1.5.399",JDV_Prostate_Grade_histologique_Gleason_Score_total_CISIS,JDV_Prostate_Grade_histologique_Gleason_Score_total_CISIS,"JDV_Prostate_Grade_histologique_Gleason_Score_total_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.40,20241011000000,active,"1.2.250.1.213.1.1.5.40",JDV_ContexteActivite_CISIS,JDV_ContexteActivite_CISIS,"JDV_ContexteActivite_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.400,20230404000000,retired,"1.2.250.1.213.1.1.5.400",JDV_Prostate_Localisation_tumeur_CISIS,JDV_Prostate_Localisation_tumeur_CISIS,"JDV_Prostate_Localisation_tumeur_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.401,20230404000000,retired,"1.2.250.1.213.1.1.5.401",JDV_Prostate_Observation_anatomie_pathologique_CISIS,JDV_Prostate_Observation_anatomie_pathologique_CISIS,"JDV_Prostate_Observation_anatomie_pathologique_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.402,20230404000000,retired,"1.2.250.1.213.1.1.5.402",JDV_Prostate_Organe_region_prelevement_CISIS,JDV_Prostate_Organe_region_prelevement_CISIS,"JDV_Prostate_Organe_region_prelevement_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.403,20230404000000,retired,"1.2.250.1.213.1.1.5.403",JDV_Prostate_pN_CISIS,JDV_Prostate_pN_CISIS,"JDV_Prostate_pN_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.404,20230404000000,retired,"1.2.250.1.213.1.1.5.404",JDV_Prostate_Procedure_prelevement_CISIS,JDV_Prostate_Procedure_prelevement_CISIS,"JDV_Prostate_Procedure_prelevement_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.405,20230404000000,retired,"1.2.250.1.213.1.1.5.405",JDV_Prostate_pT_CISIS,JDV_Prostate_pT_CISIS,"JDV_Prostate_pT_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.406,20230404000000,retired,"1.2.250.1.213.1.1.5.406",JDV_Prostate_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS,JDV_Prostate_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS,"JDV_Prostate_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.407,20230404000000,retired,"1.2.250.1.213.1.1.5.407",JDV_Rein_Extension_microscopique_macroscopique_tumeur_CISIS,JDV_Rein_Extension_microscopique_macroscopique_tumeur_CISIS,"JDV_Rein_Extension_microscopique_macroscopique_tumeur_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.408,20230404000000,retired,"1.2.250.1.213.1.1.5.408",JDV_Rein_Grade_histologique_Fuhrman_CISIS,JDV_Rein_Grade_histologique_Fuhrman_CISIS,"JDV_Rein_Grade_histologique_Fuhrman_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.409,20230404000000,retired,"1.2.250.1.213.1.1.5.409",JDV_Rein_Localisation_tumeur_CISIS,JDV_Rein_Localisation_tumeur_CISIS,"JDV_Rein_Localisation_tumeur_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.41,20240806000000,active,"1.2.250.1.213.1.1.5.41",JDV_ObjectifActivite_CISIS,JDV_ObjectifActivite_CISIS,"JDV_ObjectifActivite_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.410,20230404000000,retired,"1.2.250.1.213.1.1.5.410",JDV_Rein_Localisation_limites_resection_CISIS,JDV_Rein_Localisation_limites_resection_CISIS,"JDV_Rein_Localisation_limites_resection_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.411,20230404000000,retired,"1.2.250.1.213.1.1.5.411",JDV_Rein_Observation_anatomie_pathologique_CISIS,JDV_Rein_Observation_anatomie_pathologique_CISIS,"JDV_Rein_Observation_anatomie_pathologique_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.412,20230404000000,retired,"1.2.250.1.213.1.1.5.412",JDV_Rein_Organe_region_prelevement_CISIS,JDV_Rein_Organe_region_prelevement_CISIS,"JDV_Rein_Organe_region_prelevement_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.413,20230404000000,retired,"1.2.250.1.213.1.1.5.413",JDV_Rein_pN_CISIS,JDV_Rein_pN_CISIS,"JDV_Rein_pN_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.414,20230404000000,retired,"1.2.250.1.213.1.1.5.414",JDV_Rein_Procedure_prelevement_CISIS,JDV_Rein_Procedure_prelevement_CISIS,"JDV_Rein_Procedure_prelevement_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.415,20230404000000,retired,"1.2.250.1.213.1.1.5.415",JDV_Rein_pT_CISIS,JDV_Rein_pT_CISIS,"JDV_Rein_pT_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.416,20230404000000,retired,"1.2.250.1.213.1.1.5.416",JDV_Rein_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS,JDV_Rein_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS,"JDV_Rein_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.417,20230404000000,retired,"1.2.250.1.213.1.1.5.417",JDV_Sein_Grade_histologique_CCIS_CISIS,JDV_Sein_Grade_histologique_CCIS_CISIS,"JDV_Sein_Grade_histologique_CCIS_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.418,20230404000000,retired,"1.2.250.1.213.1.1.5.418",JDV_Sein_Grade_histologique_Nottingham_SBR_Differenciation_glandulaire_CISIS,JDV_Sein_Grade_histologique_Nottingham_SBR_Differenciation_glandulaire_CISIS,"JDV_Sein_Grade_histologique_Nottingham_SBR_Differenciation_glandulaire_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.419,20230404000000,retired,"1.2.250.1.213.1.1.5.419",JDV_Sein_Grade_histologique_Nottingham_SBR_Mitoses_CISIS,JDV_Sein_Grade_histologique_Nottingham_SBR_Mitoses_CISIS,"JDV_Sein_Grade_histologique_Nottingham_SBR_Mitoses_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.42,20241230000000,active,"1.2.250.1.213.1.1.5.42",JDV_ProfessionPersonnelActivite_CISIS,JDV_ProfessionPersonnelActivite_CISIS,"JDV_ProfessionPersonnelActivite_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.420,20230404000000,retired,"1.2.250.1.213.1.1.5.420",JDV_Sein_Grade_histologique_Nottingham_SBR_Pleomorphisme_nucleaire_CISIS,JDV_Sein_Grade_histologique_Nottingham_SBR_Pleomorphisme_nucleaire_CISIS,"JDV_Sein_Grade_histologique_Nottingham_SBR_Pleomorphisme_nucleaire_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.421,20230404000000,retired,"1.2.250.1.213.1.1.5.421",JDV_Sein_Grade_histologique_Nottingham_SBR_Score_total_CISIS,JDV_Sein_Grade_histologique_Nottingham_SBR_Score_total_CISIS,"JDV_Sein_Grade_histologique_Nottingham_SBR_Score_total_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.422,20230404000000,retired,"1.2.250.1.213.1.1.5.422",JDV_Sein_Localisation_tumeur_CISIS,JDV_Sein_Localisation_tumeur_CISIS,"JDV_Sein_Localisation_tumeur_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.423,20230404000000,retired,"1.2.250.1.213.1.1.5.423",JDV_Sein_Localisation_ganglions_CISIS,JDV_Sein_Localisation_ganglions_CISIS,"JDV_Sein_Localisation_ganglions_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.424,20230404000000,retired,"1.2.250.1.213.1.1.5.424",JDV_Sein_Localisation_limites_resection_CISIS,JDV_Sein_Localisation_limites_resection_CISIS,"JDV_Sein_Localisation_limites_resection_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.425,20230404000000,retired,"1.2.250.1.213.1.1.5.425",JDV_Sein_Observation_anatomie_pathologique_CISIS,JDV_Sein_Observation_anatomie_pathologique_CISIS,"JDV_Sein_Observation_anatomie_pathologique_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.426,20230404000000,retired,"1.2.250.1.213.1.1.5.426",JDV_Sein_Organe_region_prelevement_CISIS,JDV_Sein_Organe_region_prelevement_CISIS,"JDV_Sein_Organe_region_prelevement_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.427,20230404000000,retired,"1.2.250.1.213.1.1.5.427",JDV_Sein_pN_CISIS,JDV_Sein_pN_CISIS,"JDV_Sein_pN_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.428,20230404000000,retired,"1.2.250.1.213.1.1.5.428",JDV_Sein_Procedure_prelevement_CISIS,JDV_Sein_Procedure_prelevement_CISIS,"JDV_Sein_Procedure_prelevement_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.429,20230404000000,retired,"1.2.250.1.213.1.1.5.429",JDV_Sein_pT_CISIS,JDV_Sein_pT_CISIS,"JDV_Sein_pT_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.43,20240806000000,active,"1.2.250.1.213.1.1.5.43",JDV_Age_CISIS,JDV_Age_CISIS,"JDV_Age_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.430,20230404000000,retired,"1.2.250.1.213.1.1.5.430",JDV_Sein_Statut_recepteurs_a_progesterone_CISIS,JDV_Sein_Statut_recepteurs_a_progesterone_CISIS,"JDV_Sein_Statut_recepteurs_a_progesterone_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.431,20230404000000,retired,"1.2.250.1.213.1.1.5.431",JDV_Sein_Statut_recepteurs_a_oestrogene_CISIS,JDV_Sein_Statut_recepteurs_a_oestrogene_CISIS,"JDV_Sein_Statut_recepteurs_a_oestrogene_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.432,20230404000000,retired,"1.2.250.1.213.1.1.5.432",JDV_Sein_Statut_HER_2_FISH_CISIS,JDV_Sein_Statut_HER_2_FISH_CISIS,"JDV_Sein_Statut_HER_2_FISH_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.433,20230404000000,retired,"1.2.250.1.213.1.1.5.433",JDV_Sein_Statut_HER_2_immonuperoxidase_CISIS,JDV_Sein_Statut_HER_2_immonuperoxidase_CISIS,"JDV_Sein_Statut_HER_2_immonuperoxidase_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.434,20230404000000,retired,"1.2.250.1.213.1.1.5.434",JDV_Sein_Type_histologique_lesion_neoplasique_in_situ_CISIS,JDV_Sein_Type_histologique_lesion_neoplasique_in_situ_CISIS,"JDV_Sein_Type_histologique_lesion_neoplasique_in_situ_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.435,20230404000000,retired,"1.2.250.1.213.1.1.5.435",JDV_Sein_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS,JDV_Sein_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS,"JDV_Sein_Type_histologique_lesion_neoplasique_maligne_invasive_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.436,20230404000000,retired,"1.2.250.1.213.1.1.5.436",JDV_Testicule_Extension_microscopique_macroscopique_tumeur_CISIS,JDV_Testicule_Extension_microscopique_macroscopique_tumeur_CISIS,"JDV_Testicule_Extension_microscopique_macroscopique_tumeur_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.437,20230404000000,retired,"1.2.250.1.213.1.1.5.437",JDV_Testicule_Localisation_limites_resection_CISIS,JDV_Testicule_Localisation_limites_resection_CISIS,"JDV_Testicule_Localisation_limites_resection_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.438,20230404000000,retired,"1.2.250.1.213.1.1.5.438",JDV_Testicule_Observation_anatomie_pathologique_CISIS,JDV_Testicule_Observation_anatomie_pathologique_CISIS,"JDV_Testicule_Observation_anatomie_pathologique_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.439,20230404000000,retired,"1.2.250.1.213.1.1.5.439",JDV_Testicule_Organe_region_prelevement_CISIS,JDV_Testicule_Organe_region_prelevement_CISIS,"JDV_Testicule_Organe_region_prelevement_CISIS",,"Other"
