URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.3.1",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","ConceptMap/ASS-A33-AdministrativeGender-Sexe","hl7.fhir.r4.core"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-route-of-administration-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.677",JdvRouteOfAdministrationCisis,JDV Route Of Administration CISIS,"JDV Route Of Administration CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-score-asa-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.501",JdvScoreAsaCisis,JDV Score Asa CISIS,"JDV Score Asa CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-score-braden-activite-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.507",JdvScoreBradenActiviteCisis,JDV Score Braden Activite CISIS,"JDV Score Braden Activite CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-score-braden-component-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.504",JdvScoreBradenComponentCisis,JDV Score Braden Component CISIS,"JDV Score Braden Component CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-score-braden-friction-cisaillement-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.510",JdvScoreBradenFrictionCisaillementCisis,JDV Score Braden Friction Cisaillement CISIS,"JDV Score Braden Friction Cisaillement CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-score-braden-humidite-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.506",JdvScoreBradenHumiditeCisis,JDV Score Braden Humidite CISIS,"JDV Score Braden Humidite CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-score-braden-mobilite-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.508",JdvScoreBradenMobiliteCisis,JDV Score Braden Mobilite CISIS,"JDV Score Braden Mobilite CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-score-braden-nutrition-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.509",JdvScoreBradenNutritionCisis,JDV Score Braden Nutrition CISIS,"JDV Score Braden Nutrition CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-score-braden-perception-sensorielle-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.505",JdvScoreBradenPerceptionSensorielleCisis,JDV Score Braden Perception Sensorielle CISIS,"JDV Score Braden Perception Sensorielle CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-score-braden-resultat-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.513",JdvScoreBradenResultatCisis,JDV Score Braden Resultat CISIS,"JDV Score Braden Resultat CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-score-cormack-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.502",JdvScoreCormackCisis,JDV Score Cormack CISIS,"JDV Score Cormack CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-score-duke-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.493",JdvScoreDukeCisis,JDV Score Duke CISIS,"JDV Score Duke CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-score-fisher-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.175",JdvScoreFisherCisis,JDV Score Fisher CISIS,"JDV Score Fisher CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-score-glasgow-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.177",JdvScoreGlasgowCisis,JDV Score Glasgow CISIS,"JDV Score Glasgow CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-score-mallampati-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.484",JdvScoreMallampatiCisis,JDV Score Mallampati CISIS,"JDV Score Mallampati CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-score-performance-ecog-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.784",JdvScorePerformanceEcogCisis,JDV Score Performance Ecog CISIS,"JDV Score Performance Ecog CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-score-rankin-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.176",JdvScoreRankinCisis,JDV Score Rankin CISIS,"JDV Score Rankin CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-secteur-activite-employeur-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.475",JdvSecteurActiviteEmployeurCisis,JDV Secteur Activite Employeur CISIS,"JDV Secteur Activite Employeur CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-sedentarite-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.485",JdvSedentariteCisis,JDV Sedentarite CISIS,"JDV Sedentarite CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-severite-observation-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.675",JdvSeveriteObservationCisis,JDV Severite Observation CISIS,"JDV Severite Observation CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-signe-vital-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.171",JdvSigneVitalCisis,JDV Signe Vital CISIS,"JDV Signe Vital CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-signe-vital-cs24-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.710",JdvSigneVitalCs24Cisis,JDV Signe Vital Cs24 CISIS,"JDV Signe Vital Cs24 CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-signe-vital-cs8-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.703",JdvSigneVitalCs8Cisis,JDV Signe Vital Cs8 CISIS,"JDV Signe Vital Cs8 CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-signe-vital-cs9-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.709",JdvSigneVitalCs9Cisis,JDV Signe Vital Cs9 CISIS,"JDV Signe Vital Cs9 CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-site-intervention-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.169",JdvSiteInterventionCisis,JDV Site Intervention CISIS,"JDV Site Intervention CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-situation-medicale-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.230",JdvSituationMedicaleCisis,JDV Situation Medicale CISIS,"JDV Situation Medicale CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-social-history-code-cisis,20250624152100,active,"1.2.250.1.213.1.1.4.2.283.4",JdvSocialHistoryCodeCisis,JDV Social History Code CISIS,"JDV Social History Code CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-soin-onco-de-support-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.79",JdvSoinOncoDeSupportCisis,JDV Soin Onco De Support CISIS,"JDV Soin Onco De Support CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-sop-class-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.689",JdvSopClassCisis,JDV Sop Class CISIS,"JDV Sop Class CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-specimen-type-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.819",JdvSpecimenTypeCisis,JDV Specimen Type CISIS,"JDV Specimen Type CISIS",,"THO (V3),THO (V2)"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-static-sem-procedure-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.756",JdvStaticSemProcedureCisis,JDV Static Sem Procedure CISIS,"JDV Static Sem Procedure CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-statut-actuel-diagnostic-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.45",JdvStatutActuelDiagnosticCisis,JDV Statut Actuel Diagnostic CISIS,"JDV Statut Actuel Diagnostic CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-statut-cas-presente-cisis,20250624152100,active,"1.2.250.1.213.1.1.4.2.281.17",JdvStatutCasPresenteCisis,JDV Statut Cas Presente CISIS,"JDV Statut Cas Presente CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-statut-document-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.93",JdvStatutDocumentCisis,JDV Statut Document CISIS,"JDV Statut Document CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-statut-evt-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.165",JdvStatutEvtCisis,JDV Statut Evt CISIS,"JDV Statut Evt CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-statut-grossesse-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.671",JdvStatutGrossesseCisis,JDV Statut Grossesse CISIS,"JDV Statut Grossesse CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-statut-quorum-cisis,20250624152100,active,"1.2.250.1.213.1.1.4.2.281.16",JdvStatutQuorumCisis,JDV Statut Quorum CISIS,"JDV Statut Quorum CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-statut-resultat-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.96",JdvStatutResultatCisis,JDV Statut Resultat CISIS,"JDV Statut Resultat CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-statut-tabagique-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.667",JdvStatutTabagiqueCisis,JDV Statut Tabagique CISIS,"JDV Statut Tabagique CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-structure-de-soins-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.82",JdvStructureDeSoinsCisis,JDV Structure De Soins CISIS,"JDV Structure De Soins CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-support-nutritionnel-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.487",JdvSupportNutritionnelCisis,JDV Support Nutritionnel CISIS,"JDV Support Nutritionnel CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-symptome-avc-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.157",JdvSymptomeAvcCisis,JDV Symptome Avc CISIS,"JDV Symptome Avc CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-taille-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.50",JdvTailleCisis,JDV Taille CISIS,"JDV Taille CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-technique-biologie-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.789",JdvTechniqueBiologieCisis,JDV Technique Biologie CISIS,"JDV Technique Biologie CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-technique-diagnostic-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.48",JdvTechniqueDiagnosticCisis,JDV Technique Diagnostic CISIS,"JDV Technique Diagnostic CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-technique-imagerie-d2lm-cisis,20250624152059,active,"1.2.250.1.213.1.1.5.645",JdvTechniqueImagerieD2lmCisis,JDV Technique Imagerie D2lm CISIS,"JDV Technique Imagerie D2lm CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-territoire-infarctus-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.196",JdvTerritoireInfarctusCisis,JDV Territoire Infarctus CISIS,"JDV Territoire Infarctus CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-tnm-ptnm-pm-2-cisis,20250624152059,active,"1.2.250.1.213.1.1.5.522",JdvTnmPtnmPm2Cisis,JDV Tnm Ptnm Pm 2 CISIS,"JDV Tnm Ptnm Pm 2 CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-tnm-ptnm-pm-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.518",JdvTnmPtnmPmCisis,JDV Tnm Ptnm Pm CISIS,"JDV Tnm Ptnm Pm CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-tnm-ptnm-pn-1-cisis,20250624152059,active,"1.2.250.1.213.1.1.5.520",JdvTnmPtnmPn1Cisis,JDV Tnm Ptnm Pn 1 CISIS,"JDV Tnm Ptnm Pn 1 CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-tnm-ptnm-pn-cisis,20250624152059,active,"1.2.250.1.213.1.1.5.525",JdvTnmPtnmPnCisis,JDV Tnm Ptnm Pn CISIS,"JDV Tnm Ptnm Pn CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-tnm-ptnm-pt-1-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.519",JdvTnmPtnmPt1Cisis,JDV Tnm Ptnm Pt 1 CISIS,"JDV Tnm Ptnm Pt 1 CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-tnm-ptnm-pt-2-cisis,20250624152059,active,"1.2.250.1.213.1.1.5.521",JdvTnmPtnmPt2Cisis,JDV Tnm Ptnm Pt 2 CISIS,"JDV Tnm Ptnm Pt 2 CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-tnm-ptnm-pt-3-cisis,20250624152059,active,"1.2.250.1.213.1.1.5.523",JdvTnmPtnmPt3Cisis,JDV Tnm Ptnm Pt 3 CISIS,"JDV Tnm Ptnm Pt 3 CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-topo-trouble-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.162",JdvTopoTroubleCisis,JDV Topo Trouble CISIS,"JDV Topo Trouble CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-traite-nontraite-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.682",JdvTraiteNontraiteCisis,JDV Traite Nontraite CISIS,"JDV Traite Nontraite CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-traitement-preventif-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.55",JdvTraitementPreventifCisis,JDV Traitement Preventif CISIS,"JDV Traitement Preventif CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-traitement-soins-frcp-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.596",JdvTraitementSoinsFrcpCisis,JDV Traitement Soins Frcp CISIS,"JDV Traitement Soins Frcp CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-traitement-suivi-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.57",JdvTraitementSuiviCisis,JDV Traitement Suivi CISIS,"JDV Traitement Suivi CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-transfert-mutation-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.737",JdvTransfertMutationCisis,JDV Transfert Mutation CISIS,"JDV Transfert Mutation CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-trouble-visuel-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.158",JdvTroubleVisuelCisis,JDV Trouble Visuel CISIS,"JDV Trouble Visuel CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-trousse-ccu-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.729",JdvTrousseCcuCisis,JDV Trousse Ccu CISIS,"JDV Trousse Ccu CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-tumeur-cisis,20250624152100,active,"1.2.250.1.213.1.1.4.2.281.21",JdvTumeurCisis,JDV Tumeur CISIS,"JDV Tumeur CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-accompagnement-sociopro-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.81",JdvTypeAccompagnementSocioproCisis,JDV Type Accompagnement Sociopro CISIS,"JDV Type Accompagnement Sociopro CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-acte-eunv-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.228",JdvTypeActeEunvCisis,JDV Type Acte Eunv CISIS,"JDV Type Acte Eunv CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-acte-post-partum-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.739",JdvTypeActePostPartumCisis,JDV Type Acte Post Partum CISIS,"JDV Type Acte Post Partum CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-allaitement-nouveau-ne-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.753",JdvTypeAllaitementNouveauNeCisis,JDV Type Allaitement Nouveau Ne CISIS,"JDV Type Allaitement Nouveau Ne CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-analgesie-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.114",JdvTypeAnalgesieCisis,JDV Type Analgesie CISIS,"JDV Type Analgesie CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-anesthesie-apres-naissance-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.749",JdvTypeAnesthesieApresNaissanceCisis,JDV Type Anesthesie Apres Naissance CISIS,"JDV Type Anesthesie Apres Naissance CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-anesthesie-avant-naissance-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.748",JdvTypeAnesthesieAvantNaissanceCisis,JDV Type Anesthesie Avant Naissance CISIS,"JDV Type Anesthesie Avant Naissance CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-anesthesie-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.492",JdvTypeAnesthesieCisis,JDV Type Anesthesie CISIS,"JDV Type Anesthesie CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-conclusion-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.152",JdvTypeConclusionCisis,JDV Type Conclusion CISIS,"JDV Type Conclusion CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-de-distance-de-visualisation-cisis,20250624152059,active,"1.2.250.1.213.1.1.5.644",JdvTypeDeDistanceDeVisualisationCisis,JDV Type De Distance De Visualisation CISIS,"JDV Type De Distance De Visualisation CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-de-lentille-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.626",JdvTypeDeLentilleCisis,JDV Type De Lentille CISIS,"JDV Type De Lentille CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-de-mesure-acuite-visuelle-cisis,20250624152059,active,"1.2.250.1.213.1.1.5.642",JdvTypeDeMesureAcuiteVisuelleCisis,JDV Type De Mesure Acuite Visuelle CISIS,"JDV Type De Mesure Acuite Visuelle CISIS",,"Internal,LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-de-mesure-de-refraction-cisis,20250624152059,active,"1.2.250.1.213.1.1.5.641",JdvTypeDeMesureDeRefractionCisis,JDV Type De Mesure De Refraction CISIS,"JDV Type De Mesure De Refraction CISIS",,"Internal,LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-de-mesure-dispositif-oculaire-cisis,20250624152059,active,"1.2.250.1.213.1.1.5.643",JdvTypeDeMesureDispositifOculaireCisis,JDV Type De Mesure Dispositif Oculaire CISIS,"JDV Type De Mesure Dispositif Oculaire CISIS",,"Internal,LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-de-prisme-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.624",JdvTypeDePrismeCisis,JDV Type De Prisme CISIS,"JDV Type De Prisme CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-de-suivi-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.76",JdvTypeDeSuiviCisis,JDV Type De Suivi CISIS,"JDV Type De Suivi CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-de-test-realise-ccu-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.728",JdvTypeDetestRealiseCcuCisis,JDV Type De Test Realise Ccu CISIS,"JDV Type De Test Realise Ccu CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-de-verre-prescrit-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.625",JdvTypeDeVerrePrescritCisis,JDV Type De Verre Prescrit CISIS,"JDV Type De Verre Prescrit CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-diabete-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.166",JdvTypeDiabeteCisis,JDV Type Diabete CISIS,"JDV Type Diabete CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-directive-anticipee-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.136",JdvTypeDirectiveAnticipeeCisis,JDV Type Directive Anticipee CISIS,"JDV Type Directive Anticipee CISIS",,"Internal,LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-dispositif-oculaire-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.716",JdvTypeDispositifOculaireCisis,JDV Type Dispositif Oculaire CISIS,"JDV Type Dispositif Oculaire CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-dossier-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.65",JdvTypeDossierCisis,JDV Type Dossier CISIS,"JDV Type Dossier CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-evaluation-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.802",JdvTypeEvaluationCisis,JDV Type Evaluation CISIS,"JDV Type Evaluation CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-evenement-indesirable-previsible-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.794",JdvTypeEvenementIndesirablePrevisibleCisis,JDV Type Evenement Indesirable Previsible CISIS,"JDV Type Evenement Indesirable Previsible CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-evenement-ssiad-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.811",JdvTypeEvenementSsiadCisis,JDV Type Evenement Ssiad CISIS,"JDV Type Evenement Ssiad CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-garde-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.128",JdvTypeGardeCisis,JDV Type Garde CISIS,"JDV Type Garde CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-histo-etat-tumoral-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.39",JdvTypeHistoEtatTumoralCisis,JDV Type Histo Etat Tumoral CISIS,"JDV Type Histo Etat Tumoral CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-intervention-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.168",JdvTypeInterventionCisis,JDV Type Intervention CISIS,"JDV Type Intervention CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-intervention-voie-basse-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.750",JdvTypeInterventionVoieBasseCisis,JDV Type Intervention Voie Basse CISIS,"JDV Type Intervention Voie Basse CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-intubation-cisis,20250624152059,active,"1.2.250.1.213.1.1.5.524",JdvTypeIntubationCisis,JDV Type Intubation CISIS,"JDV Type Intubation CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-lecture-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.29",JdvTypeLectureCisis,JDV Type Lecture CISIS,"JDV Type Lecture CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-lesion-imagerie-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.203",JdvTypeLesionImagerieCisis,JDV Type Lesion Imagerie CISIS,"JDV Type Lesion Imagerie CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-mammographie-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.33",JdvTypeMammographieCisis,JDV Type Mammographie CISIS,"JDV Type Mammographie CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-migraine-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.167",JdvTypeMigraineCisis,JDV Type Migraine CISIS,"JDV Type Migraine CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-motorisation-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.801",JdvTypeMotorisationCisis,JDV Type Motorisation CISIS,"JDV Type Motorisation CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-pelevement-origine-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.148",JdvTypePelevementOrigineCisis,JDV Type Pelevement Origine CISIS,"JDV Type Pelevement Origine CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-presentation-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.117",JdvTypePresentationCisis,JDV Type Presentation CISIS,"JDV Type Presentation CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-prise-en-charge-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.231",JdvTypePriseEnChargeCisis,JDV Type Prise En Charge CISIS,"JDV Type Prise En Charge CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-produit-sanguin-labile-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.592",JdvTypeProduitSanguinLabileCisis,JDV Type Produit Sanguin Labile CISIS,"JDV Type Produit Sanguin Labile CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-rencontre-cisis,20250624152101,active,"1.2.250.1.213.1.1.4.2.291",JdvTypeRencontreCisis,JDV Type Rencontre CISIS,"JDV Type Rencontre CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-rencontre-obp-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.697",JdvTypeRencontreObpCisis,JDV Type Rencontre Obp CISIS,"JDV Type Rencontre Obp CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-resultat-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.147",JdvTypeResultatCisis,JDV Type Resultat CISIS,"JDV Type Resultat CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-service-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.127",JdvTypeServiceCisis,JDV Type Service CISIS,"JDV Type Service CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-sonde-gastrique-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.593",JdvTypeSondeGastriqueCisis,JDV Type Sonde Gastrique CISIS,"JDV Type Sonde Gastrique CISIS",,"Internal"
